CÓDIGO DE LA SERIE,D_1NBAS972,D_1NBAC972,D_1NBAD972,D_1NBAE972,D_1NBAF472,D_1NBAS572,D_1NBAC572,D_1NBAD572,D_1NBAE572,D_1NBAF572,D_1T9H0000,D_1T9H0010,D_1T9H0011,D_1T9H0004,D_1E723706.EUR,D_1T9L0001,D_1T9L0002,D_1T9L0008,D_1T9L0009,D_1T9VM001,D_1T9VM002,D_1T9VM003,D_1T9VM004,D_1T9H0011,D_1T9VM006,D_1T9VM007,D_1T9VM008,D_1T9VM009,D_1T9VM010,D_1TFECHABOE,D_1TFECHABOE2,D_1TFECHABOE4,D_1TFECHABOE3,D_1T9H0000,D_1T9H0000A,D_1T9H0000B,D_1T9H0000C
MAR 2020,-,-,-,-,-0.266,-,-,-,-,-,1.765,1.540,-0.282,-0.166,-0.266,3.000,5.000,3.7500,8.000,-0.472,-0.389,-0.426,-0.442,-0.282,-0.173,-0.076,0.125,0.192,0.141,2020-Abr-02,2020-Abr-18,2020-Abr-02,2020-Abr-11,1.765,2172130,16696,26
ABR 2020,-,-,-,-,-0.108,-,-,-,-,-,1.754,1.550,-0.224,-0.075,-0.108,3.000,5.000,3.7500,8.000,-0.323,-0.271,-0.269,-0.250,-0.224,-0.156,-0.041,0.117,0.165,0.077,2020-May-05,2020-May-21,2020-May-05,2020-May-13,1.754,1395372,10271,22
MAY 2020,-,-,-,-,-0.081,-,-,-,-,-,1.745,1.540,-0.292,-0.049,-0.081,3.000,5.000,3.7500,8.000,-0.366,-0.299,-0.316,-0.311,-0.292,-0.237,-0.132,0.018,0.065,-0.017,2020-Jun-02,2020-Jun-18,2020-Jun-02,2020-Jun-11,1.745,1960382,14094,26
JUN 2020,-,-,-,-,-0.147,-,-,-,-,-,1.744,1.580,-0.300,-0.054,-0.147,3.000,5.000,3.7500,8.000,-0.422,-0.335,-0.339,-0.325,-0.300,-0.232,-0.114,0.057,0.126,0.085,2020-Jul-02,2020-Jul-18,2020-Jul-02,2020-Jul-03,1.744,2389135,17087,27
JUL 2020,-,-,-,-,-0.279,-,-,-,-,-,1.745,1.640,-0.363,-0.070,-0.279,3.000,5.000,3.7500,8.000,-0.461,-0.394,-0.396,-0.384,-0.363,-0.305,-0.193,-0.026,0.039,-0.006,2020-Ago-04,2020-Ago-20,2020-Ago-04,2020-Ago-21,1.745,2950700,21045,26
AGO 2020,-,-,-,-,-0.359,-,-,-,-,-,1.743,1.580,-0.380,-0.077,-0.359,3.000,5.000,3.7500,8.000,-0.481,-0.430,-0.422,-0.404,-0.380,-0.317,-0.199,-0.022,0.048,0.006,2020-Sep-02,2020-Sep-18,2020-Sep-02,2020-Sep-04,1.743,2195732,16548,26
SEP 2020,-,-,-,-,-0.415,-,-,-,-,-,1.700,1.610,-0.418,-0.133,-0.415,3.000,5.000,3.7500,8.000,-0.512,-0.477,-0.468,-0.447,-0.418,-0.345,-0.213,-0.027,0.049,0.020,2020-Oct-02,2020-Oct-20,2020-Oct-02,2020-Oct-06,1.700,2894517,21687,27
OCT 2020,-,-,-,-,-0.466,-0.553,-0.554,-0.553,-0.548,-0.542,1.663,1.610,-0.459,-0.232,-0.466,3.000,5.000,3.7500,8.000,-0.535,-0.515,-0.508,-0.488,-0.459,-0.386,-0.255,-0.070,0.005,-0.026,2020-Nov-04,2020-Nov-19,2020-Nov-04,2020-Nov-05,1.663,2919074,22385,27
NOV 2020,-,-,-,-,-0.481,-0.556,-0.556,-0.554,-0.551,-0.543,1.661,1.580,-0.460,-0.302,-0.481,3.000,5.000,3.7500,8.000,-0.542,-0.525,-0.515,-0.492,-0.460,-0.381,-0.241,-0.046,0.035,0.012,2020-Dic-02,2020-Dic-18,2020-Dic-02,2020-Dic-04,1.661,3251927,24387,27
DIC 2020,-,-,-,-,-0.497,-0.555,-0.556,-0.555,-0.553,-0.545,1.563,1.540,-0.469,-0.356,-0.497,3.000,5.000,3.7500,8.000,-0.555,-0.530,-0.518,-0.498,-0.469,-0.396,-0.265,-0.080,0.000,-0.024,2021-Ene-05,2021-Ene-20,2021-Ene-05,2021-Ene-09,1.563,4065848,28767,28
ENE 2021,-0.568,-0.562,-0.547,-0.529,-0.505,-0.561,-0.565,-0.559,-0.556,-0.547,1.558,1.520,-0.449,-0.382,-0.505,3.000,5.000,3.7500,8.000,-0.558,-0.529,-0.511,-0.483,-0.449,-0.366,-0.225,-0.030,0.059,0.045,2021-Feb-02,2021-Feb-18,2021-Feb-02,2021-Feb-10,1.558,2453847,17439,27
FEB 2021,-0.566,-0.553,-0.541,-0.521,-0.501,-0.564,-0.563,-0.561,-0.557,-0.549,1.565,1.500,-0.376,-0.397,-0.501,3.000,5.000,3.7500,8.000,-0.549,-0.510,-0.479,-0.432,-0.376,-0.256,-0.073,0.160,0.269,0.283,2021-Mar-02,2021-Mar-18,2021-Mar-02,2021-Mar-09,1.565,3068633,22469,28
MAR 2021,-0.565,-0.553,-0.539,-0.516,-0.487,-0.567,-0.564,-0.564,-0.559,-0.552,1.571,1.490,-0.332,-0.399,-0.487,3.000,5.000,3.7500,8.000,-0.544,-0.494,-0.455,-0.399,-0.332,-0.186,0.026,0.286,0.404,0.422,2021-Abr-06,2021-Abr-20,2021-Abr-06,2021-Abr-15,1.571,4115262,29765,28
ABR 2021,-0.564,-0.555,-0.538,-0.516,-0.484,-,-,-,-,-,1.480,1.440,-0.306,-0.383,-0.484,3.000,5.000,3.7500,8.000,-0.546,-0.494,-0.446,-0.380,-0.306,-0.149,0.074,0.342,0.463,0.479,2021-May-05,2021-May-20,2021-May-05,2021-May-06,1.480,3390356,24296,26
MAY 2021,-0.565,-0.558,-0.540,-0.513,-0.481,-0.565,-0.565,-0.565,-0.563,-0.556,1.507,1.480,-0.245,-0.350,-0.481,3.000,5.000,3.7500,8.000,-0.537,-0.470,-0.405,-0.327,-0.245,-0.079,0.147,0.412,0.530,0.542,2021-Jun-02,2021-Jun-18,2021-Jun-03,2021-Jun-05,1.507,3912234,28107,27
JUN 2021,-0.567,-0.555,-0.543,-0.515,-0.484,-0.565,-0.564,-0.565,-0.564,-0.558,1.527,1.430,-0.265,-0.332,-0.484,3.000,5.000,3.7500,8.000,-0.535,-0.467,-0.408,-0.339,-0.265,-0.111,0.104,0.365,0.479,0.484,2021-Jul-02,2021-Jul-20,2021-Jul-03,2021-Jul-12,1.527,4288789,30059,29
JUL 2021,-0.566,-0.556,-0.545,-0.516,-0.491,-0.566,-0.566,-0.565,-0.564,-0.559,1.485,1.430,-0.317,-0.326,-0.491,3.000,5.000,3.7500,8.000,-0.537,-0.472,-0.425,-0.373,-0.317,-0.191,0.001,0.251,0.359,0.350,2021-Ago-03,2021-Ago-19,2021-Ago-04,2021-Ago-04,1.485,4323769,29474,27
AGO 2021,-0.571,-0.560,-0.548,-0.527,-0.498,-0.568,-0.568,-0.566,-0.565,-0.560,1.529,1.450,-0.370,-0.338,-0.498,3.000,5.000,3.7500,8.000,-0.545,-0.496,-0.458,-0.416,-0.370,-0.266,-0.092,0.141,0.241,0.220,2021-Sep-02,2021-Sep-18,2021-Sep-03,2021-Sep-06,1.529,2283639,17255,24
SEP 2021,-0.570,-0.558,-0.545,-0.522,-0.492,-0.570,-0.569,-0.568,-0.566,-0.562,1.489,1.470,-0.266,-0.351,-0.492,3.000,5.000,3.7500,8.000,-0.531,-0.454,-0.395,-0.331,-0.266,-0.136,0.058,0.299,0.403,0.391,2021-Oct-02,2021-Oct-20,2021-Oct-05,2021-Oct-08,1.489,3147911,22096,26
OCT 2021,-0.570,-0.560,-0.550,-0.527,-0.477,-0.571,-0.570,-0.569,-0.566,-0.563,1.467,1.460,-0.100,-0.341,-0.477,3.000,5.000,3.7500,8.000,-0.513,-0.376,-0.270,-0.181,-0.100,0.045,0.235,0.448,0.530,0.491,2021-Nov-03,2021-Nov-18,2021-Nov-03,2021-Nov-05,1.467,3133073,22561,26
NOV 2021,-0.573,-0.565,-0.567,-0.534,-0.487,-0.573,-0.573,-0.571,-0.568,-0.565,1.412,1.470,-0.089,-0.344,-0.487,3.000,5.000,3.7500,8.000,-0.510,-0.339,-0.221,-0.146,-0.089,0.017,0.179,0.344,0.387,0.315,2021-Dic-02,2021-Dic-18,2021-Dic-03,2021-Dic-10,1.412,3640457,25997,24
DIC 2021,-0.580,-0.596,-0.582,-0.545,-0.502,-0.578,-0.577,-0.573,-0.570,-0.566,1.448,1.480,-0.092,-0.343,-0.502,3.000,5.000,3.7500,8.000,-0.516,-0.341,-0.215,-0.145,-0.092,0.002,0.155,0.324,0.367,0.290,2022-Ene-04,2022-Ene-20,2022-Ene-05,2022-Ene-11,1.448,4142899,28591,25
ENE 2022,-0.576,-0.565,-0.560,-0.527,-0.477,-0.575,-0.579,-0.576,-0.572,-0.567,1.485,1.460,0.098,-0.298,-0.477,3.000,5.000,3.7500,8.000,-0.482,-0.243,-0.077,0.028,0.098,0.215,0.377,0.543,0.581,0.500,2022-Feb-02,2022-Feb-18,2022-Feb-03,2022-Feb-09,1.485,3207081,22215,26
FEB 2022,-0.571,-0.553,-0.532,-0.476,-0.335,-0.575,-0.576,-0.577,-0.573,-0.568,1.481,1.460,0.537,-0.161,-0.335,3.000,5.000,3.7500,8.000,-0.334,0.120,0.350,0.469,0.537,0.627,0.747,0.857,0.848,0.722,2022-Mar-02,2022-Mar-18,2022-Mar-03,2022-Mar-10,1.481,3318782,23205,24
MAR 2022,-0.569,-0.544,-0.495,-0.418,-0.237,-0.580,-0.578,-0.578,-0.575,-0.570,1.513,1.490,0.710,-0.024,-0.237,3.000,5.000,3.7500,8.000,-0.240,0.268,0.493,0.621,0.710,0.830,0.993,1.130,1.084,0.867,2022-Abr-02,2022-Abr-21,2022-Abr-05,2022-Abr-08,1.513,4569900,31624,25
ABR 2022,-0.569,-0.537,-0.448,-0.311,0.013,-0.583,-0.584,-0.579,-0.577,-0.571,1.540,1.530,1.239,0.129,0.013,3.000,5.000,3.7500,8.000,0.024,0.740,1.027,1.161,1.239,1.345,1.487,1.599,1.529,1.286,2022-May-04,2022-May-20,2022-May-04,2022-May-11,1.540,4044234,27956,25
MAY 2022,-0.568,-0.546,-0.386,-0.144,0.287,-0.586,-0.585,-0.582,-0.579,-0.573,1.624,1.720,1.429,0.395,0.287,3.000,5.000,3.7500,8.000,0.313,0.948,1.188,1.329,1.429,1.575,1.761,1.899,1.819,1.547,2022-Jun-02,2022-Jun-18,2022-Jun-03,2022-Jun-10,1.624,4198991,29211,23
JUN 2022,-0.570,-0.525,-0.239,0.162,0.852,-0.579,-0.582,-0.583,-0.580,-0.574,1.799,1.860,1.976,0.676,0.852,3.000,5.000,3.7500,8.000,0.850,1.544,1.763,1.885,1.976,2.094,2.254,2.379,2.287,2.045,2022-Jul-02,2022-Jul-20,2022-Jul-05,2022-Jul-05,1.799,4621740,31424,23
JUL 2022,-0.457,-0.306,0.037,0.466,0.992,-0.440,-0.548,-0.572,-0.575,-0.573,1.986,2.030,1.633,0.916,0.992,3.000,5.000,3.7500,8.000,0.905,1.287,1.412,1.525,1.633,1.792,1.995,2.182,2.117,1.863,2022-Ago-02,2022-Ago-19,2022-Ago-03,2022-Ago-09,1.986,4876682,32280,23
AGO 2022,-0.071,0.022,0.395,0.837,1.249,-0.081,-0.085,-0.393,-0.487,-0.529,2.198,2.260,1.721,1.091,1.249,3.000,5.000,3.7500,8.000,1.206,1.542,1.611,1.666,1.721,1.813,1.947,2.069,1.977,1.738,2022-Sep-02,2022-Sep-20,2022-Sep-03,2022-Sep-08,2.198,3071626,22074,22
SEP 2022,0.424,0.574,1.011,1.596,2.233,0.662,0.300,-0.101,-0.342,-0.457,2.410,2.440,2.598,1.459,2.233,3.000,5.000,3.7500,8.000,2.187,2.543,2.569,2.579,2.598,2.620,2.682,2.702,2.532,2.169,2022-Oct-04,2022-Oct-20,2022-Oct-05,2022-Oct-11,2.410,3517989,23904,23
OCT 2022,0.696,0.915,1.428,1.997,2.629,0.656,0.655,0.286,-0.136,-0.355,2.666,2.590,3.020,1.742,2.629,3.000,5.000,3.7500,8.000,2.539,2.902,2.955,2.986,3.020,3.065,3.137,3.150,2.942,2.506,2022-Nov-03,2022-Nov-18,2022-Nov-03,2022-Nov-10,2.666,3415711,24174,21
NOV 2022,1.375,1.423,1.825,2.321,2.828,1.404,1.290,0.764,0.182,-0.195,2.877,2.810,2.809,1.988,2.828,3.000,5.000,3.7500,8.000,2.717,2.911,2.861,2.823,2.809,2.802,2.844,2.865,2.696,2.316,2022-Dic-02,2022-Dic-20,2022-Dic-03,2022-Dic-03,2.877,3808594,26652,23
DIC 2022,1.595,1.724,2.063,2.560,3.018,1.907,1.553,1.182,0.537,-0.021,3.116,3.040,2.836,2.084,3.018,3.000,5.000,3.7500,8.000,2.942,3.058,2.951,2.877,2.836,2.788,2.787,2.737,2.532,2.131,2023-Ene-03,2023-Ene-19,2023-Ene-04,2023-Ene-04,3.116,3528884,24350,20
ENE 2023,1.888,1.981,2.345,2.858,3.337,1.905,1.903,1.612,0.942,0.197,3.345,3.160,2.881,2.345,3.337,3.250,5.250,4.0625,10.500,3.194,3.230,3.054,2.943,2.881,2.820,2.820,2.796,2.623,2.259,2023-Feb-02,2023-Feb-18,2023-Feb-03,2023-Feb-07,3.345,2754409,19433,21
FEB 2023,2.297,2.369,2.640,3.135,3.534,2.399,2.215,1.889,1.297,0.415,3.585,3.340,3.061,2.608,3.534,3.250,5.250,4.0625,10.500,3.406,3.440,3.261,3.136,3.061,2.982,2.963,2.941,2.786,2.452,2023-Mar-02,2023-Mar-18,2023-Mar-03,2023-Mar-07,3.585,2576654,18535,22
MAR 2023,2.573,2.710,2.911,3.267,3.647,2.898,2.547,2.236,1.712,0.682,3.664,3.470,3.165,2.785,3.647,3.250,5.250,4.0625,10.500,3.504,3.513,3.358,3.238,3.165,3.079,3.048,3.029,2.869,2.524,2023-Abr-04,2023-Abr-20,2023-Abr-05,2023-Abr-10,3.664,3584321,25265,23
ABR 2023,2.883,2.961,3.179,3.516,3.757,2.902,2.902,2.545,2.061,0.951,3.683,3.770,3.106,2.856,3.757,3.250,5.250,4.0625,10.500,3.636,3.499,3.300,3.176,3.106,3.036,3.021,3.025,2.891,2.589,2023-May-04,2023-May-19,2023-May-04,2023-May-04,3.683,2576654,18535,22
MAY 2023,3.085,3.152,3.372,3.682,3.862,3.150,3.061,2.846,2.385,1.284,3.967,3.810,3.063,2.939,3.862,3.250,5.250,4.0625,10.500,3.708,3.495,3.260,3.129,3.063,3.009,3.014,3.038,2.925,2.651,2023-Jun-02,2023-Jun-20,2023-Jun-03,2023-Jun-03,3.967,3373101,24200,22
JUN 2023,3.248,3.343,3.536,3.825,4.007,3.400,3.224,3.073,2.664,1.601,4.045,3.980,3.164,3.010,4.007,3.250,5.250,4.0625,10.500,3.870,3.703,3.454,3.275,3.164,3.051,3.007,2.997,2.883,2.615,2023-Jul-04,2023-Jul-20,2023-Jul-05,2023-Jul-07,4.045,3464889,24428,22
JUL 2023,3.399,3.469,3.672,3.942,4.149,3.405,3.407,3.237,2.929,1.929,4.186,4.070,3.285,3.100,4.149,3.250,5.250,4.0625,12.000,3.973,3.835,3.583,3.400,3.285,3.158,3.096,3.064,2.935,2.655,2023-Ago-02,2023-Ago-19,2023-Ago-03,2023-Ago-04,4.186,3524697,24442,23
AGO 2023,3.632,3.627,3.780,3.944,4.073,3.652,3.642,3.437,3.154,2.263,4.237,4.140,3.266,3.154,4.073,3.250,5.250,4.0625,12.000,3.928,3.721,3.492,3.347,3.266,3.187,3.168,3.178,3.065,2.796,2023-Sep-02,2023-Sep-20,2023-Sep-05,2023-Sep-08,4.237,2329525,16683,22
SEP 2023,3.746,3.758,3.880,4.030,4.149,3.906,3.730,3.601,3.348,2.542,4.305,4.210,3.312,3.225,4.149,3.250,5.250,4.0625,12.000,3.988,3.759,3.527,3.389,3.312,3.243,3.234,3.255,3.159,2.914,2023-Oct-03,2023-Oct-19,2023-Oct-04,2023-Oct-06,4.305,2746367,19187,22
OCT 2023,3.882,3.861,3.968,4.115,4.160,3.903,3.906,3.775,3.519,2.834,4.330,4.240,3.386,3.308,4.160,3.250,5.250,4.0625,12.000,3.991,3.748,3.537,3.432,3.386,3.369,3.410,3.462,3.373,3.125,2023-Nov-03,2023-Nov-18,2023-Nov-03,2023-Nov-09,4.330,3119819,22512,22
NOV 2023,3.874,3.841,3.972,4.065,4.022,3.904,3.908,3.863,3.664,3.050,4.276,4.280,3.102,3.341,4.022,3.250,5.250,4.0625,12.000,3.852,3.506,3.263,3.150,3.102,3.080,3.119,3.180,3.108,2.880,2023-Dic-02,2023-Dic-20,2023-Dic-05,2023-Dic-09,4.276,3168280,22810,24
DIC 2023,3.858,3.858,3.935,3.927,3.679,3.900,3.908,3.920,3.777,3.243,4.219,4.310,2.589,3.302,3.679,3.250,5.250,4.0625,12.000,3.489,2.995,2.743,2.634,2.589,2.572,2.608,2.665,2.606,2.414,2024-Ene-03,2024-Ene-18,2024-Ene-04,2024-Ene-08,4.219,3471775,24034,23
ENE 2024,3.874,3.869,3.925,3.892,3.609,3.906,3.908,3.921,3.867,3.430,4.062,4.240,2.591,3.216,3.609,3.250,5.250,4.0625,12.500,3.441,2.947,2.718,2.625,2.591,2.587,2.633,2.697,2.640,2.445,2024-Feb-02,2024-Feb-20,2024-Feb-03,2024-Feb-12,4.062,3067011,21533,23
FEB 2024,3.878,3.868,3.923,3.901,3.671,3.908,3.914,3.923,3.911,3.563,3.985,4.100,2.734,3.165,3.671,3.250,5.250,4.0625,12.500,3.545,3.123,2.897,2.788,2.734,2.700,2.719,2.762,2.695,2.483,2024-Mar-02,2024-Mar-20,2024-Mar-05,2024-Mar-08,3.985,3053597,22012,23
MAR 2024,3.873,3.853,3.923,3.895,3.718,3.909,3.912,3.924,3.941,3.674,3.901,4.010,2.722,3.085,3.718,3.250,5.250,4.0625,12.500,3.573,3.178,2.933,2.800,2.722,2.656,2.646,2.668,2.597,2.382,2024-Abr-03,2024-Abr-18,2024-Abr-04,2024-Abr-09,3.901,3450976,24554,23
ABR 2024,3.868,3.853,3.885,3.838,3.703,3.909,3.914,3.926,3.943,3.764,3.823,4.000,2.827,2.981,3.703,3.250,5.250,4.0625,12.500,3.563,3.254,3.037,2.906,2.827,2.759,2.750,2.768,2.692,2.470,2024-May-04,2024-May-21,2024-May-04,2024-May-04,3.823,4034824,27886,23
MAY 2024,3.881,3.816,3.813,3.787,3.680,3.911,3.912,3.926,3.944,3.842,3.861,3.990,2.898,2.943,3.680,3.250,5.250,4.0625,12.500,3.581,3.326,3.117,2.984,2.898,2.816,2.795,2.804,2.727,2.502,2024-Jun-04,2024-Jun-20,2024-Jun-05,2024-Jun-11,3.861,3808464,26421,24
JUN 2024,3.681,3.635,3.725,3.715,3.650,3.664,3.787,3.883,3.923,3.886,3.710,3.970,2.876,2.977,3.650,3.250,5.250,4.0625,12.500,3.526,3.258,3.065,2.949,2.876,2.809,2.795,2.806,2.726,2.496,2024-Jul-02,2024-Jul-18,2024-Jul-03,2024-Jul-09,3.710,4080951,27632,22
JUL 2024,3.611,3.618,3.685,3.644,3.526,3.665,3.668,3.794,3.878,3.911,3.728,3.960,2.777,3.007,3.526,3.250,5.250,4.0625,12.250,3.394,3.097,2.920,2.828,2.777,2.739,2.751,2.787,2.722,2.505,2024-Ago-02,2024-Ago-21,2024-Ago-03,2024-Ago-06,3.728,4838016,31993,23
AGO 2024,3.626,3.597,3.548,3.425,3.166,3.666,3.669,3.714,3.838,3.913,3.671,3.930,2.471,2.954,3.166,3.250,5.250,4.0625,12.250,3.038,2.709,2.561,2.499,2.471,2.463,2.501,2.558,2.503,2.300,2024-Sep-04,2024-Sep-19,2024-Sep-04,2024-Sep-11,3.671,2543713,17909,21
SEP 2024,3.491,3.438,3.434,3.258,2.936,3.416,3.571,3.648,3.782,3.899,3.506,3.870,2.336,2.879,2.936,3.250,5.250,4.0625,12.250,2.821,2.476,2.367,2.338,2.336,2.363,2.430,2.511,2.476,2.298,2024-Oct-02,2024-Oct-18,2024-Oct-03,2024-Oct-10,3.506,3486164,23043,22
OCT 2024,3.308,3.205,3.167,3.002,2.691,3.166,3.354,3.540,3.685,3.850,3.423,3.820,2.304,2.777,2.691,3.250,5.250,4.0625,12.250,2.581,2.357,2.297,2.293,2.304,2.344,2.415,2.499,2.464,2.286,2024-Nov-05,2024-Nov-20,2024-Nov-05,2024-Nov-12,3.423,4016498,26617,23
NOV 2024,3.148,3.066,3.007,2.788,2.506,3.167,3.168,3.382,3.566,3.789,3.206,3.700,2.251,2.686,2.506,3.250,5.250,4.0625,12.250,2.276,2.263,2.237,2.242,2.251,2.279,2.327,2.374,2.311,2.095,2024-Dic-03,2024-Dic-19,2024-Dic-04,2024-Dic-11,3.206,4050389,26581,21
DIC 2024,3.029,2.890,2.825,2.632,2.436,2.913,3.067,3.204,3.443,3.715,3.105,3.620,2.136,2.584,2.436,3.250,5.250,4.0625,12.250,2.276,2.154,2.121,2.125,2.136,2.165,2.211,2.266,2.212,2.011,2025-Ene-03,2025-Ene-18,2025-Ene-04,2025-Ene-08,3.105,4741391,30109,22
ENE 2025,2.898,2.792,2.704,2.614,2.525,2.922,2.922,3.058,3.313,3.627,2.960,3.570,2.391,2.543,2.525,3.250,5.250,4.0625,11.150,2.378,2.349,2.354,2.373,2.391,2.430,2.489,2.544,2.488,2.282,2025-Feb-04,2025-Feb-20,2025-Feb-05,2025-Feb-10,2.960,3929861,24822,21
FEB 2025,2.663,2.606,2.525,2.460,2.407,2.666,2.734,2.919,3.166,3.532,2.872,3.490,2.273,2.517,2.407,3.250,5.250,4.0625,11.150,2.236,2.220,2.228,2.251,2.273,2.317,2.384,2.448,2.406,2.225,2025-Mar-04,2025-Mar-20,2025-Mar-05,2025-Mar-07,2.872,4110024,26074,21
MAR 2025,2.472,2.401,2.442,2.385,2.398,2.418,2.514,2.723,2.977,3.413,2.923,3.530,2.451,2.524,2.398,3.250,5.250,4.0625,11.150,2.242,2.269,2.330,2.394,2.451,2.547,2.660,2.761,2.738,2.590,2025-Abr-02,2025-Abr-22,2025-Abr-03,2025-Abr-10,2.923,4798884,30420,23
ABR 2025,2.316,2.243,2.249,2.202,2.143,2.168,2.366,2.535,2.810,3.276,2.851,3.510,2.225,2.528,2.143,3.250,5.250,4.0625,11.150,1.973,1.983,2.056,2.144,2.225,2.364,2.521,2.645,2.628,2.488,2025-May-06,2025-May-21,2025-May-06,2025-May-13,2.851,4694770,29308,21
MAY 2025,2.158,2.094,2.087,2.116,2.081,2.169,2.170,2.355,2.644,3.129,2.852,3.480,2.237,2.512,2.081,3.250,5.250,4.0625,11.150,1.908,1.984,2.067,2.156,2.237,2.380,2.545,2.688,2.687,2.577,2025-Jun-03,2025-Jun-19,2025-Jun-04,2025-Jun-06,2.852,4441648,27259,22
JUN 2025,1.994,1.929,1.984,2.050,2.081,1.927,2.021,2.194,2.463,2.980,2.802,3.420,2.233,2.532,2.081,3.250,5.250,4.0625,11.150,1.896,1.985,2.065,2.152,2.233,2.378,2.550,2.710,2.730,2.656,2025-Jul-02,2025-Jul-18,2025-Jul-03,2025-Jul-10,2.802,5169792,30822,21
JUL 2025,1.907,1.892,1.986,2.055,2.079,1.924,1.924,2.041,2.288,2.824,2.748,3.410,2.301,2.450,2.079,3.250,5.250,4.0625,10.150,1.907,2.019,2.117,2.214,2.301,2.456,2.641,2.823,2.862,2.815,2025-Ago-02,2025-Ago-21,2025-Ago-05,2025-Ago-09,2.748,5638116,33041,22
AGO 2025,1.895,1.890,2.021,2.084,2.114,1.926,1.926,1.963,2.164,2.682,2.791,3.390,2.336,2.406,2.114,3.250,5.250,4.0625,10.150,1.971,2.079,2.167,2.256,2.336,2.481,2.664,2.854,2.909,2.882,2025-Sep-02,2025-Sep-18,2025-Sep-03,2025-Sep-05,2.791,2846106,18002,22
SEP 2025,1.898,1.897,2.027,2.102,2.172,1.927,1.926,1.928,2.068,2.534,2.695,3.410,2.355,2.340,2.172,3.250,5.250,4.0625,10.150,2.015,2.124,2.202,2.280,2.355,2.492,2.671,2.866,2.929,2.915,2025-Oct-02,2025-Oct-18,2025-Oct-03,2025-Oct-10,2.695,4383138,25370,22
OCT 2025,1.915,1.906,2.034,2.107,2.187,1.930,1.928,1.930,1.990,2.410,2.796,3.390,2.328,2.359,2.187,3.250,5.250,4.0625,10.150,2.016,2.113,2.181,2.257,2.328,2.460,2.632,2.825,2.888,2.872,2025-Nov-04,2025-Nov-20,2025-Nov-05,2025-Nov-07,2.796,4817566,28351,21
NOV 2025,1.914,1.906,2.042,2.131,2.217,1.926,1.930,1.931,1.953,2.313,2.807,3.370,2.393,2.371,2.217,3.250,5.250,4.0625,10.150,2.045,2.162,2.237,2.317,2.393,2.532,2.713,2.921,3.000,3.006,2025-Dic-02,2025-Dic-18,2025-Dic-03,2025-Dic-06,2.807,4736132,28224,21
DIC 2025,1.918,1.915,2.048,2.139,2.267,1.928,1.931,1.933,1.935,2.208,2.788,3.350,2.548,2.396,2.267,3.250,5.250,4.0625,10.150,2.094,2.263,2.369,2.464,2.548,2.698,2.887,3.102,3.190,3.203,2026-Ene-03,2026-Ene-20,2026-Ene-06,2026-Ene-14,2.788,5802914,33200,22
ENE 2026,1.895,1.961,2.028,2.137,2.245,1.934,1.933,1.934,1.937,2.125,2.762,3.370,2.540,2.403,2.245,3.250,5.250,4.0625,10.150,2.078,2.246,2.353,2.453,2.540,2.694,2.885,3.099,3.186,3.181,2026-Feb-03,2026-Feb-19,2026-Feb-04,2026-Feb-12,2.762,4024760,22632,21
FEB 2026,1.890,1.952,2.011,2.144,2.221,1.933,1.932,1.935,1.938,2.063,2.819,3.370,2.458,2.397,2.221,3.250,5.250,4.0625,10.150,2.056,2.206,2.291,2.378,2.458,2.606,2.796,3.017,3.109,3.107,2026-Mar-03,2026-Mar-19,2026-Mar-04,2026-Mar-12,2.819,4445611,25610,21
MAR 2026,1.900,1.933,2.109,2.322,2.565,1.931,1.933,1.936,1.939,2.011,-,-,2.741,2.488,2.565,3.250,5.250,4.0625,10.150,2.434,2.626,2.663,2.701,2.741,2.829,2.962,3.119,3.153,3.070,2026-Abr-02,-,2026-Abr-07,2026-Abr-13,-,-,-,-
FUENTE,The European Money Market Institute (EMMI),The European Money Market Institute (EMMI),The European Money Market Institute (EMMI),The European Money Market Institute (EMMI),The European Money Market Institute (EMMI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
NOTAS,Further information: https://www.emmi-benchmarks.eu/. Terms of use: https://www.emmi-benchmarks.eu/terms-of-use,Further information: https://www.emmi-benchmarks.eu/. Terms of use: https://www.emmi-benchmarks.eu/terms-of-use,Further information: https://www.emmi-benchmarks.eu/. Terms of use: https://www.emmi-benchmarks.eu/terms-of-use,Further information: https://www.emmi-benchmarks.eu/. Terms of use: https://www.emmi-benchmarks.eu/terms-of-use,Further information: https://www.emmi-benchmarks.eu/. Terms of use: https://www.emmi-benchmarks.eu/terms-of-use,-,-,-,-,-,-,-,-,-,SERIE OBTENIDA A PARTIR DE LOS DATOS DIARIOS,"Fechas de entrada en vigor 7/10/39, 4/7/84, 1/1/85, 86, 87 y 88 30/6/90, 1/1/94, 97 y 98","FECHAS DE ENTRADA EN VIGOR 26/10/80, 1/1/85, 1/1/86, 1/1/87 Y 1/1/88",-,-,-,-,-,-,-,La publicación en el BOE de los datos de diciembre de 2023 con fecha del 8 de enero de 2024 fue corregida mediante una fe de erratas publicada en el BOE de 9 de enero de 2024,-,-,-,-,-,-,-,-,-,-,-,-
